rid,weight
5b85996a-0a56-4ad8-b3ef-66f9819125e2,1
5b859a15-a4e4-4a30-96b7-9eddbbeb3f84,0.75639954053255
5b859b6d-8239-4a84-9787-b404b18da82e,1.3045792955679907
5b859a23-7a2c-414b-895e-d14ca887586a,0.5656701518590863
5b859a52-f852-4b45-9bd6-dc990619322a,0.8075560672576805
5b859b82-c81e-434d-84ae-0f118a3300ca,0.6119266189797705
5b8599db-76b7-4686-9622-f554c28e1a81,0.6967731213890216
5b8599a9-d040-4280-9552-a990711f61b3,1.9841656266095968
5b85998b-2547-46f2-be15-6b1c5544d3b7,0.9168828720254083
5b859aef-ef2f-4ed9-b9f4-b4e97d316b90,0.8374035013155232
5b85998f-7c0e-4e32-b8d9-b61f2e571cf4,0.75639954053255
5b859b0f-464d-44b8-9267-9dcb6e349949,0.5656701518590863
5b859b62-f987-4863-b898-13f3bdbea0de,1.1744316553991667
5b859aae-3091-43f6-acc9-203f5038f87f,1.0071230628443906
5b859b41-3556-40ad-9d24-b18064a87c69,0.5656701518590863
5b85993b-dcdb-4449-83de-5acd9b41c1a2,1.4943382104065466
5b859a67-8765-417f-a964-47ab36c5c3a5,0.6343158453263656
5b859b5c-c81c-4da1-b607-e8a282cb5700,0.830716054637415
5b859a7f-759e-4b9f-8a69-155a34182287,1
5b859979-2505-496b-814a-7b248ae1c5b0,1.278384740809856
5b859c14-6c1c-425a-b186-33e231d16d83,1.2027510152928462
5b859aae-1d83-4724-988f-b27440953f6c,0.5656701518590863
5b859a85-b2ed-457f-a647-eae243004326,0.71870745111891
5b859a8a-3d2a-4de8-8872-6dca25c99257,0.6710474003129215
5b859a01-8139-4827-92c4-dc6e2aea8daf,0.7359479746320173
5b859b01-341d-464c-986d-6bf5a57909c7,0.6692056856494755
5b859aab-42d6-4fef-a600-9f3c63a980a7,1.6184048601536143
5b859a6d-ca95-4157-91ae-140553398b3a,1.3973630821186107
5b859b4d-850f-47a9-97a4-39c75f1667fd,0.5656701518590863
5b859a76-3992-4619-8f6b-be88c1570a04,0.5656701518590863
5b859b02-c8f7-48d3-a41d-2f8991de415b,1
5b8598e7-6b46-40bb-95a6-adf9815a6e1f,0.6967731213890216
5b859b42-5a65-4110-a581-d0c76603c5a3,1.6387664781985174
5b859b12-6062-45bf-bfc2-4a3578e7f6fc,0.5656701518590863
5b859b3a-445c-4a22-a19f-3b74f9d642f4,0.6797388284434503
5b8599a8-1def-4d9f-b786-d161be6481ce,1
5b859992-2798-4140-b247-16aca55852cd,0.5656701518590863
5b8599c1-5a17-4213-97ce-f24249aaa529,0.6061354466214564
5b859c16-62ba-4dbc-a909-432b8c8ee698,0.6333708409381398
